sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,28-2-2023_15:47:20:424594,paved,cons-acc-20,-0.5498691579309845,0.24281952340028137,0.2521884400244875,-0.1501370429793336,0.06178533936746125,-0.03267139105407288,0.4444452707746772,0.8333333194072756,0.2857142857142857,0
2,28-2-2023_15:47:20:806397,paved,cons-acc-20,-0.47325413012301076,-0.09284901892819822,0.20376594804971962,-0.14769648617121145,0.03664529184335332,-0.02914136559873291,0.4444452707746772,0.8333333194072756,0.2857142857142857,0
3,28-2-2023_15:47:20:822955,paved,cons-acc-20,0.24610234856501,0.09948917829558218,0.1917495406222992,-0.06822662636242763,0.03041266037791502,-0.030934287635386595,0.5555547292253228,0.3333334447417946,0.5714285714285714,0
4,28-2-2023_15:47:20:822955,paved,cons-acc-20,0.1567377511639857,0.19918546959357902,0.38412904996072794,-0.06884778696730552,0.08836934771172068,-0.009450374775324396,0.5555547292253228,0.3333334447417946,0.5714285714285714,0
5,28-2-2023_15:47:20:830956,paved,cons-acc-20,0.16936952250729512,0.4894356742232259,-1.54505707584299,-0.07379050484783943,0.014223241134920211,-0.014957248914086858,0.5555547292253228,0.500000125334519,0.5714285714285714,0
6,28-2-2023_15:47:20:838957,paved,cons-acc-20,0.011613014248862907,-0.03128203571674221,0.08065291893817195,-0.027625643638655516,-0.0031105212579354766,-0.011677091627923046,0.5555547292253228,0.500000125334519,0.5714285714285714,0
7,28-2-2023_15:47:20:846950,paved,cons-acc-20,-0.4225144033233585,-0.39030687418962295,-0.6202152819762519,-0.02327281955101118,0.03220455939481674,-0.007214685425301018,0.4444452707746772,0.500000125334519,0.5714285714285714,0
8,28-2-2023_15:47:20:854949,paved,cons-acc-20,-0.35101686424650225,-1.2015317143679178,0.3701511161175376,0.040961452941063445,-0.006905977732949299,0.010911447223653985,0.4444452707746772,0.500000125334519,0.5714285714285714,0
9,28-2-2023_15:47:20:862952,paved,cons-acc-20,-0.027942524514417977,-1.3214150420337802,-1.076159682655847,0.0009429109609154426,0.06800719586802662,0.000547441227904193,0.6666663127242063,0.500000125334519,0.8571428571428571,0
10,28-2-2023_15:47:20:894992,paved,cons-acc-20,-0.21622700842894818,-0.369621755500814,-1.2286861894862369,-0.01865838266412009,-0.0019574243934627755,-0.01389997102536974,0.6666663127242063,0.500000125334519,0.8571428571428571,0
11,28-2-2023_15:47:20:942942,paved,cons-acc-20,0.3288617313277574,0.09030155272539503,-2.051726195633108,-0.044724972761970815,0.04255689862595977,-0.02794968525976061,0.6666663127242063,0.8333333194072756,0.5714285714285714,0
12,28-2-2023_15:47:20:998960,paved,cons-acc-20,0.26633339827749414,0.5755267515965712,-1.3387063042800815,-0.030066940538786634,-0.0032325293198408947,-0.019754606422802364,0.6666663127242063,0.8333333194072756,0.5714285714285714,0
13,28-2-2023_15:47:21:46934,paved,cons-acc-20,0.6900867882830815,-0.29606818596874207,-1.924379963944286,-0.027874822896361954,0.01716252695611258,-0.013464904778717753,0.4444452707746772,0.500000125334519,0.2857142857142857,0
14,28-2-2023_15:47:21:102956,paved,cons-acc-20,0.8153709344842577,0.3226208571978121,-0.7071587132573369,-0.021680757787619465,-0.039895566111919786,-0.01860531336880626,0.4444452707746772,0.500000125334519,0.2857142857142857,0
15,28-2-2023_15:47:21:158915,paved,cons-acc-20,-0.0035579449419315123,0.18640296500359427,-0.5560288692367545,-0.09331668776623576,-0.017799333546050948,-0.026876384267111492,0.5555547292253228,0.500000125334519,0.5714285714285714,0
16,28-2-2023_15:47:21:206916,paved,cons-acc-20,0.01213931075375517,0.4573592915163073,1.8092670438752574,-0.06022963972809629,-0.07896031085425648,-0.014264387728615888,0.5555547292253228,0.500000125334519,0.5714285714285714,0
17,28-2-2023_15:47:21:254917,paved,cons-acc-20,1.8916094935484982,-0.49519164834390084,-1.5173520234613447,-0.05849930480468524,-0.023896813626265848,-0.00047722603539734725,0.4444452707746772,0.6666666385952433,0.42857079749066884,0
18,28-2-2023_15:47:21:310903,paved,cons-acc-20,1.6702940398497974,0.19847164371603465,-2.6009511518018753,-0.07436308179457152,0.003610919960243354,-0.022027205693168683,0.4444452707746772,0.6666666385952433,0.42857079749066884,0
19,28-2-2023_15:47:21:358897,paved,cons-acc-20,1.05649898532209,-0.5050737226862541,-2.08995104353894,-0.016385759752369874,0.07286329753279427,-0.02873301410278189,0.0,0.500000125334519,0.7142857142857143,0
20,28-2-2023_15:47:21:414893,paved,cons-acc-20,0.9022451613058875,0.8031519093038892,-1.6216518345489817,-0.0026386623670202527,0.042099846301993496,-0.020371427674142684,0.0,0.500000125334519,0.7142857142857143,0
21,28-2-2023_15:47:21:462876,paved,cons-acc-20,0.20662759484103743,0.7483596897218582,-1.20008824360272,-0.043210611747784816,0.0836745133854534,-0.014733372061556234,0.6666663127242063,0.3333334447417946,0.5714285714285714,0
22,28-2-2023_15:47:21:518868,paved,cons-acc-20,-0.7151361841325808,0.2672861463392354,-1.3849106063908803,-0.08002072737156452,0.04930704974938046,-0.009479207993797908,0.6666663127242063,0.3333334447417946,0.5714285714285714,0
23,28-2-2023_15:47:21:566867,paved,cons-acc-20,-0.7777589814197035,-0.15638951711417037,-1.963638670282378,-0.05230881485758071,0.010002183840799775,-0.02947232089707517,0.4444452707746772,0.8333333194072756,0.7142857142857143,0
24,28-2-2023_15:47:21:622859,paved,cons-acc-20,0.47593299360232777,0.6180540075287366,-2.410614066224895,-0.035213406021084095,-0.04787158505439185,-0.03990068927240889,0.4444452707746772,0.8333333194072756,0.7142857142857143,0
25,28-2-2023_15:47:21:670853,paved,cons-acc-20,2.398454954322763,0.22395523780290244,-3.020537917314865,0.022763526725442747,-0.07730397499783609,-0.031020239460896284,0.2222221037769103,0.500000125334519,1.0,0
26,28-2-2023_15:47:21:726840,paved,cons-acc-20,2.114083929748359,0.37857653295979077,-3.1399619361995046,0.03718395730570961,-0.005846329951706336,-0.016540342327145893,0.2222221037769103,0.500000125334519,1.0,0
27,28-2-2023_15:47:21:774842,paved,cons-acc-20,1.1539792122482653,1.084198251443676,-2.0506381107335105,-0.006170987835591155,-0.06794553340824469,-0.004602397414169391,0.33333262405493713,0.6666666385952433,0.8571428571428571,0
28,28-2-2023_15:47:21:822828,paved,cons-acc-20,1.9304878810532622,1.519916763738388,-2.152392961862688,-0.06185180928207278,0.028372773642069596,-0.031195595498084008,0.33333262405493713,0.6666666385952433,0.8571428571428571,0
29,28-2-2023_15:47:21:878821,paved,cons-acc-20,0.13778563352170115,0.9079582247498935,-1.6827370443128502,0.00033839266935786066,0.09348153748408321,-0.037826017309201036,0.2222221037769103,0.500000125334519,0.5714285714285714,0
30,28-2-2023_15:47:21:934813,paved,cons-acc-20,0.10674710321619071,1.2503926193697406,-1.6783811262110249,0.03146166960450354,0.08163248342830785,-0.026255092859809495,0.2222221037769103,0.500000125334519,0.5714285714285714,0
31,28-2-2023_15:47:21:982811,paved,cons-acc-20,0.8367274066394039,0.4812999615194876,-2.04113219493416,-0.01888287032785238,0.005421389087374925,-0.03032962737754263,0.2222221037769103,0.6666666385952433,1.0,0
32,28-2-2023_15:47:22:38817,paved,cons-acc-20,0.27364462734161543,-0.15771829921496394,-3.3582383678389056,-0.0399248279748219,0.032436839587989756,-0.01843111267877509,0.2222221037769103,0.6666666385952433,1.0,0
33,28-2-2023_15:47:22:86844,paved,cons-acc-20,-0.10958768698263172,-1.5161244295426861,-2.3740268345630593,-0.06988866741744854,-0.014469197197072868,-0.034247266374932424,0.4444452707746772,0.8333333194072756,0.42857079749066884,0
34,28-2-2023_15:47:22:142790,paved,cons-acc-20,0.3814856566804271,-0.8773937669162598,-1.9902711775360795,-0.03629135351744179,0.05109677548561727,-0.02823737240082142,0.4444452707746772,0.8333333194072756,0.42857079749066884,0
35,28-2-2023_15:47:22:190787,paved,cons-acc-20,-0.7216379698865615,-1.7974175675862456,-0.36254231214941934,-0.014674155549564086,0.014707646936558093,-0.032410394836088,0.5555547292253228,0.6666666385952433,0.7142857142857143,0
36,28-2-2023_15:47:22:246780,paved,cons-acc-20,-1.2192599075438009,-0.9527259262849909,0.10233704420143086,0.038567838677511276,0.020210697161354797,-0.030450788350267294,0.5555547292253228,0.6666666385952433,0.7142857142857143,0
37,28-2-2023_15:47:22:294789,paved,cons-acc-20,-1.203888714259737,-0.09596668724271307,-0.7671437636734784,-0.015764156483777374,-0.015066112506858624,-0.037222131633438564,0.4444452707746772,0.6666666385952433,0.7142857142857143,0
38,28-2-2023_15:47:22:346191,paved,cons-acc-20,-0.6835929599197992,0.3718538145619253,-2.4422778599513393,-0.062349469429271956,-0.05122656621807796,-0.033658576665561546,0.4444452707746772,0.6666666385952433,0.7142857142857143,0
39,28-2-2023_15:47:22:402253,paved,cons-acc-20,-1.7639890343017222,-0.6313541195339183,-1.4152265629987757,0.01884434462564638,-0.10305400665523631,-0.024148108082919305,0.4444452707746772,1.0,0.5714285714285714,0
40,28-2-2023_15:47:22:450191,paved,cons-acc-20,-1.0299837647252956,-1.0840147248331489,-0.8461103589078308,-0.05214621205849981,-0.056369538412017986,-0.02944521260070655,0.4444452707746772,1.0,0.5714285714285714,0
41,28-2-2023_15:47:22:506181,paved,cons-acc-20,-0.016002642324937755,-0.6693400807325264,-2.073667250709722,-0.0666386348830206,-0.05008710222508868,-0.03157775860740514,0.6666663127242063,0.6666666385952433,0.8571428571428571,0
42,28-2-2023_15:47:22:558194,paved,cons-acc-20,0.038654852873927885,1.0647440696318369,-2.673583950811415,-0.08341796618683352,-0.06511305905138581,-0.02610272368364915,0.6666663127242063,0.6666666385952433,0.8571428571428571,0
43,28-2-2023_15:47:22:606255,paved,cons-acc-20,-3.52965555643625,0.8230752123733731,3.2359135313164806,-0.02392531952284719,0.006858928337771075,-0.015419711174977493,0.4444452707746772,0.3333334447417946,0.42857079749066884,0
44,28-2-2023_15:47:22:654227,paved,cons-acc-20,-2.2625083142164693,-0.8138141927537157,1.257992972061227,-0.08370333402986166,-0.024887331442420953,0.0007268249258655171,0.4444452707746772,0.3333334447417946,0.42857079749066884,0
45,28-2-2023_15:47:22:710235,paved,cons-acc-20,-0.7301160616604467,-0.8724455467092472,0.7449446944841819,-0.07891863232891991,0.01916426576222078,-0.019146428340020522,0.4444452707746772,0.500000125334519,0.42857079749066884,0
46,28-2-2023_15:47:22:766180,paved,cons-acc-20,-0.09721702788135067,-0.937000815873962,-0.6108847623190087,-0.0677301783495841,-0.00543692781601364,-0.033072350718120536,0.4444452707746772,0.500000125334519,0.42857079749066884,0
47,28-2-2023_15:47:22:814172,paved,cons-acc-20,-0.0695573009836018,-1.0401934954597347,-0.5983789927109616,-0.02741575129552927,0.013407291830412515,-0.04057890896633282,0.33333262405493713,0.500000125334519,0.8571428571428571,0
48,28-2-2023_15:47:22:870173,paved,cons-acc-20,0.0186470263970131,-1.0149118314096732,-0.9055428797708592,-0.0433999088426406,0.010756814385226993,-0.02947908736769709,0.33333262405493713,0.500000125334519,0.8571428571428571,0
49,28-2-2023_15:47:22:918161,paved,cons-acc-20,0.141041102325424,-1.3225078283806049,0.01851005383879123,-0.026717315340946086,0.0009209390552960897,-0.02168330439318724,0.33333262405493713,0.6666666385952433,0.42857079749066884,0
50,28-2-2023_15:47:22:974156,paved,cons-acc-20,-0.3218873359642511,-1.6297654672884985,-0.5275253814101294,-0.07344947781161795,-0.0015884117301511605,-0.023133948025402813,0.33333262405493713,0.6666666385952433,0.42857079749066884,0
51,28-2-2023_15:47:23:22151,paved,cons-acc-20,-0.9833661778628865,-1.234103298542236,1.4774031040026347,-0.03372850916360934,0.04238588822205861,-0.016014805332002738,0.2222221037769103,0.500000125334519,0.8571428571428571,0
52,28-2-2023_15:47:23:78138,paved,cons-acc-20,-0.05448980789896862,-1.1670992357349153,0.03151764564869253,-0.05969634461498255,0.03992504497448922,-0.027421610787994377,0.2222221037769103,0.500000125334519,0.8571428571428571,0
53,28-2-2023_15:47:23:126132,paved,cons-acc-20,-0.931094745276673,-1.2607817566080959,2.6575825576768777,0.011064942567462419,0.05425065769558312,-0.02417642084420973,0.0,0.8333333194072756,0.5714285714285714,0
54,28-2-2023_15:47:23:182124,paved,cons-acc-20,-1.3151103929218673,-0.2554317406967861,-0.1662180028760294,-0.016787620093507535,0.06860961700180912,-0.021317782123025427,0.0,0.8333333194072756,0.5714285714285714,0
55,28-2-2023_15:47:23:230167,paved,cons-acc-20,-0.621825576021953,0.3467676592482434,-0.43969057189977273,0.018259685178367697,-0.010488651491281864,-0.010452022594871248,0.4444452707746772,0.500000125334519,0.5714285714285714,0
56,28-2-2023_15:47:23:286162,paved,cons-acc-20,-0.192623865125023,0.3853678857011064,-0.18376918412273058,-0.03367226424746905,0.018718456255043335,-0.023254062192403547,0.4444452707746772,0.500000125334519,0.5714285714285714,0
57,28-2-2023_15:47:23:334154,paved,cons-acc-20,-0.2474562774972165,-0.738875308564529,1.779648899546678,0.023161986697595296,0.05675117520704449,-0.03020633107099848,0.2222221037769103,1.0,0.7142857142857143,0
58,28-2-2023_15:47:23:390106,paved,cons-acc-20,-0.6326101767204989,-1.1183574978312918,1.1138263362095293,0.016957841822510675,0.00820263964619214,-0.015913252471383102,0.2222221037769103,1.0,0.7142857142857143,0
59,28-2-2023_15:47:23:438116,paved,cons-acc-20,-0.5514622962425979,-1.2154676241320455,0.8910251764356147,0.042962014792056524,-0.000741497507171205,-0.01925057146659496,0.2222221037769103,0.500000125334519,0.7142857142857143,0
60,28-2-2023_15:47:23:486087,paved,cons-acc-20,0.18708684062276593,-1.3940758979449195,-0.7268232115030104,0.07458256463491003,-0.00847591310123368,-0.01771789521176588,0.2222221037769103,0.500000125334519,0.7142857142857143,0
61,28-2-2023_15:47:23:542084,paved,cons-acc-20,-2.030159606753199,-1.5328435169802244,1.6252133273824854,0.07543678576700956,-0.020350822453641997,-0.004290260142114644,0.4444452707746772,0.16666676414907033,0.7142857142857143,0
62,28-2-2023_15:47:23:598082,paved,cons-acc-20,-1.2144792854211168,-1.720500996026868,0.944022591892531,0.020525862473003406,0.06405040241625268,-0.020654274455126576,0.4444452707746772,0.16666676414907033,0.7142857142857143,0
63,28-2-2023_15:47:23:646082,paved,cons-acc-20,-0.6368300201195449,-0.8727486580786241,-0.032245338392796974,0.017671982008780007,0.013203752482759894,-0.019604383449087666,0.33333262405493713,0.6666666385952433,0.7142857142857143,0
64,28-2-2023_15:47:23:702061,paved,cons-acc-20,0.09826887192308364,-1.0695499391428944,0.888785597987424,0.030260244738018485,0.025668760305078295,-0.02491230422469349,0.33333262405493713,0.6666666385952433,0.7142857142857143,0
65,28-2-2023_15:47:23:750057,paved,cons-acc-20,-0.017903389908037373,-1.9452768739537445,0.7064712313260578,0.05139032278698953,0.08649529313448048,-0.020503552720982393,0.33333262405493713,0.3333334447417946,0.7142857142857143,0
66,28-2-2023_15:47:23:806050,paved,cons-acc-20,-0.19069513144887373,-1.1937509409443323,0.41184701035862564,0.01353377697503285,0.038634937080856635,-0.009117259061835924,0.33333262405493713,0.3333334447417946,0.7142857142857143,0
67,28-2-2023_15:47:23:854062,paved,cons-acc-20,-0.3095202049708711,-1.4708836303582695,-0.38525288263325114,-0.012848953846988417,-0.0481911933071959,-0.007770208447368495,0.2222221037769103,0.8333333194072756,0.42857079749066884,0
